frame,distance
1,13.5754582301437
2,14.4496877381903
3,11.6279748511044
4,11.1851939265658
5,7.52716476951269
6,8.58323453650804
7,4.67999495273649
8,4.33043420686279
9,4.30672703208664
10,3.45450305924575
11,2.61485754773683
12,2.59606759573571
13,4.55007915391027
14,3.21655765404283
15,5.50887689152346
16,6.33931987694094
17,5.0604682510193
18,2.32498871454194
19,0.299883293706525
20,0.854388236640364
21,2.34230205040793
22,3.34001870712394
23,1.62618980311957
24,3.39442838672767
25,2.78897139050133
26,4.95889068049543
27,6.48559648789744
28,6.55253679510469
29,5.78226501977172
30,7.48504796903925
31,8.33922132171042
32,7.05569196156914
33,6.02686178103762
34,4.42211943648401
35,4.12445098202564
36,5.31621489824765
37,5.72265868894165
38,6.56309026249979
39,6.19500500602835
40,6.75482948733351
41,7.5389105918282
42,7.97639061831165
43,8.56836281633291
44,9.50088697239199
45,9.70600799117801
46,10.2930142899382
47,10.9571257619817
48,11.1969505772068
49,12.0070869564663
50,11.9668203722911
51,12.4253219652016
52,13.2406211536786
53,13.5576712065336
54,14.2352963733734
55,15.1265152423983
56,15.3023269666088
57,16.3995354210494
58,15.6019385299738
59,16.0507229874425
60,16.1190313914466
61,20.0415876596253
62,20.1516668284132
63,20.5486711848743
64,20.3805093945785
65,22.0354543247767
66,24.4995607255762
67,25.8099722018172
68,23.7380765906802
69,23.6805646009886
70,23.4506424998481
71,23.0880116751974
72,27.3764462166394
