frame,distance
55,37.8813920745598
56,37.307487803697
57,37.2373499293938
58,37.6756095575001
59,36.8915779179629
60,37.7877348309369
61,37.3872275173041
62,37.3787275858377
63,38.0712050894668
64,37.1857255370285
65,34.0846326478906
66,33.1412035749169
67,32.5623679130494
68,32.3683930347738
69,31.9883910416992
70,31.9679785835182
71,31.1321943298081
72,31.2912470365554
73,29.9510755645319
74,30.5693479914192
75,29.256757372769
76,28.5672994876194
77,28.3846852887941
78,26.8245761504119
79,25.8476435540336
80,25.4388607244041
81,23.5252327736934
82,23.864785607684
83,22.7582125473792
84,22.0517654174857
85,21.5750574262888
86,19.6963632880523
87,19.4026034295051
88,18.8289860827033
89,18.0906763609151
90,17.8004454888594
91,16.5024713746684
92,15.6795488409362
93,14.4185252101661
94,13.9722702361851
95,14.4150976144733
96,13.9203886008001
97,13.27637619069
98,13.1231112889284
99,13.0091379931683
100,12.695884963988
101,12.1834996059744
102,11.6771726349108
103,11.4966680999642
104,10.9833238506285
105,10.4898018525799
106,10.346351169083
107,8.99506231954797
108,10.1504409945522
109,8.42184880127508
110,8.87012643861261
111,7.56129402347233
112,8.04478386889939
113,6.15285900217604
114,5.55090737565921
115,6.06501804883411
116,5.14554428127074
117,5.18759288133767
118,4.62386682444688
119,4.09056354830678
120,3.49834534906556
121,3.32912905625
122,3.58757035926669
123,2.44646873377199
124,2.58169855433907
125,2.70163118495231
126,2.75171912325221
127,3.67345432417367
128,3.63412895882175
129,2.72658483494589
130,2.31227348037619
131,2.45610015686952
132,1.75021618833896
133,2.28495584445578
134,2.4204433344287
135,2.04093329717546
136,1.84324366292436
137,2.12214029367099
138,1.40529564053885
139,2.28969985435997
140,1.99604870953391
141,2.20968443110744
142,1.7876838158159
143,1.57181299151523
144,1.95782101145987
145,0.944007938906193
146,1.30371594461781
147,1.02141305526036
148,1.84558271008846
149,1.34155389777364
150,1.31765716143305
151,1.76129506393916
152,1.77433862219868
153,1.69380030475594
154,4.53835399008218
155,1.37114358281128
156,2.40238736486152
157,1.63055187961533
158,1.34512972662075
159,1.62118648573067
160,1.43195227319099
161,1.35822242932177
162,1.92301606422143
163,2.84704831503557
164,1.97287426160043
165,2.16925840962575
166,1.84328432253087
167,1.46359985861441
168,1.38036840339456
169,1.07076441972997
170,1.26447164810697
171,2.28088490581819
172,2.24069032047831
173,1.63673274164615
174,1.30031867990911
175,0.82883703643488
176,1.44684846318225
177,1.13471110408684
178,1.26460881399637
179,1.48796639370411
180,2.04178864999347
181,1.25525213600881
182,1.57342729219027
183,1.55697264856852
184,0.910532806198421
185,1.80793205069543
186,2.12038999162569
187,1.79934918029203
188,2.14490175816542
189,2.0933920235451
190,2.22958345906839
191,2.2990340364611
192,2.28963478574189
193,2.17725999743491
194,2.09531009529227
195,2.37239502498236
196,2.68301239023421
197,2.89346207623222
198,2.79449584577679
199,3.32082341847477
200,3.17569510446842
201,3.89601698777506
202,2.8892714223928
203,3.42103635890406
204,3.89727872475414
205,3.6874235311347
206,3.60316243695568
207,4.38093026723141
208,4.90769148310331
209,5.27056996465261
210,4.3860532751272
211,5.02354184601806
212,5.13835623368909
213,5.82109909164548
214,4.77091932078427
215,5.72052868812791
216,5.53863186159579
217,4.5415979695768
218,4.91820016647193
219,4.10475421428762
220,5.90747310463724
221,5.79781718750984
222,4.71427482422453
223,4.13082001563011
224,4.5733493360269
225,3.69978760658027
226,5.16082253501237
227,4.80633271114727
228,5.32655867759856
229,5.13197659482452
230,4.45399270590411
231,4.39479757031229
232,4.45549668336001
233,5.06845917321967
234,4.50280193177815
235,4.70800412701769
236,4.62441548622205
237,5.0014639558147
238,4.92671564818413
239,5.56917174668357
240,6.98195671699375
