frame,distance
23,5.85587752878735
24,5.99889735655048
25,5.87875961677048
26,6.28189073666287
27,5.7404513129403
28,6.19006323708315
29,5.88713709116833
30,6.69002030874637
31,6.88037002332485
32,7.11788175480224
33,6.89903315194319
34,6.5742919856626
35,6.10190211917634
36,7.00778225081856
37,5.40304507032608
38,3.3278456275254
39,3.64206350901793
40,3.88834649556425
41,3.1559432628964
42,3.35844003248167
43,2.77606474998684
44,3.69510980851196
45,3.69587088929635
46,3.86922250335039
47,4.8333037425017
48,3.7131002825258
49,3.17223909680306
50,4.2709888989526
51,3.55672058426657
52,3.3493941766295
53,2.99312477565033
54,2.96877712647181
55,2.11139084680833
56,1.59695910184807
57,1.94433258912673
58,1.82435111989354
59,2.01925821142423
60,2.87282819047984
61,2.479473243941
62,2.99128597552217
63,3.81443755283539
64,3.22655975627129
65,2.93381226806631
66,4.64991304551342
67,4.04599464502654
68,3.96275144845473
69,3.38333689954562
70,3.27739301161656
71,3.72557264044292
72,3.07633895898078
73,3.51556364143485
74,3.2190208231154
75,3.51715838718637
76,2.85492666513131
77,3.18964201276925
78,2.50846272336962
79,1.9721248781977
80,2.59865904823763
81,4.32587981260675
82,5.32360478261862
83,6.01142441235096
84,5.83835869808379
85,6.47309882623326
86,13.2059257367747
87,13.6198309526548
88,15.4019786512254
89,15.3351007756911
90,17.9566156454863
91,13.3861042796908
92,12.5431771766985
93,11.3063565603751
94,11.9417079444102
95,12.0388660423343
96,11.096447367373
97,11.3090220225069
98,11.0774862239233
99,11.5570794291122
100,13.082657264499
101,12.4410799223079
102,9.86666518467525
103,10.1340098238537
104,10.2671610931904
105,10.1388725270866
106,10.9520983385464
107,11.0314011328962
108,10.7307416296572
109,10.620423597852
110,11.0281125678842
111,10.4015645899942
112,11.0668162151935
113,10.0861580989474
114,11.103740181104
115,10.6951024610567
116,9.37598987625694
117,10.0378500797339
118,9.58024516938818
119,9.82495364560632
120,9.58252383343827
121,9.51397715247964
122,10.0808402638459
123,8.68816926831245
124,8.52011391815553
125,8.94333757564087
126,9.03420051913741
127,8.24145710579859
128,8.1428245600776
129,8.28190286721883
130,8.77267504344451
131,8.27815004971388
132,6.73673870241248
133,6.80171277569237
134,7.26264267691916
135,8.21095670180038
136,8.60104283829023
137,8.03220911541231
138,7.93690330852976
139,8.02426461198543
140,7.98374940188058
141,7.82528226657007
142,7.30608289057255
143,7.35178241246675
144,7.43813936315081
145,8.03655445377478
146,8.21685225853501
147,8.47695197972805
148,8.10573750409456
149,8.62482517338757
150,8.75199417128964
151,8.73737929785564
152,8.80443840928615
153,8.54928823783497
154,9.58302105601518
155,11.0259385318163
156,10.9866842944642
157,11.3274568180488
158,11.0578018046246
159,11.0096898169924
160,10.7300282662642
161,11.2128864018945
162,11.1832879293209
163,11.4808666310732
164,11.9123981822285
165,11.0901211612242
166,11.3440206268995
167,12.2432556690021
168,11.6215098235579
169,12.2435628543936
170,12.6090524692224
171,12.9831603341408
172,13.236385872931
173,13.5261808426337
174,13.7481481506759
175,13.2954625332376
176,13.5087792855343
177,14.3991528303254
178,14.0864349722185
179,14.0897893733815
180,14.4371075624274
181,14.5351084901635
182,14.1620124058422
183,14.3001739681908
184,14.3957563491349
185,14.1241692444893
186,14.5306787177407
187,15.2640334388284
188,15.3009104117135
189,15.0559789188105
190,14.9191083321151
191,14.4755230449441
192,15.4959354631968
193,14.5001696226395
194,14.5260227857273
195,15.0409460593605
196,15.2839932460776
197,14.9272272055307
198,15.4971838792446
199,14.9270196545793
200,14.7769200990373
201,14.7155718995128
202,15.0925405793661
203,14.6757379659959
204,14.4776062715461
205,14.7342230548976
206,14.5408746813225
207,14.4768162234385
208,14.2179277732168
209,14.4711940459315
210,14.7509491002354
211,14.5615056908071
212,14.5362026519609
213,14.6465193906756
214,14.5905574109113
