frame,distance
17,0.289507499326014
18,0.121003434153669
19,2.51455229937908
20,2.18230997039835
21,1.07450750232395
22,0.47115211416588
23,0.420632536752849
24,1.47801955771944
25,0.621298197931081
26,1.56833646572085
27,2.11056386125165
28,1.62900139396407
29,0.524408824848326
30,0.54127376370184
31,1.42636235497452
32,2.15253812817199
33,1.4413456721947
34,0.477412308967603
35,0.830110407449546
36,0.797901581361749
37,4.79795725712519
38,0.642770366661672
39,0.703940723288903
40,0.70962084718829
41,0.553559218171776
42,0.985146311614327
43,0.962096848032427
44,5.96993193367319
45,5.05759285729036
46,5.83503095307895
47,7.99566945671061
48,6.137891070423
49,0.641629060419333
50,1.48884660606001
