frame,distance
138,8.1242420845635
139,8.36077906173847
140,10.3748490575704
141,10.4694969371923
142,11.5141176980664
143,12.176829641821
144,12.2910799608173
145,12.3557183038487
146,10.8439926970699
147,8.38903615370829
148,8.25088786122341
149,9.27255890934063
150,10.2051647472727
151,12.3391613935812
152,11.3485717531329
153,10.1062270845448
154,10.595237842202
155,8.92343803130957
156,6.71896260400865
157,6.04370926547366
158,4.93923608225601
159,3.61204141917996
160,3.48897537320171
161,3.72813241013985
162,3.15990004458323
163,2.4084152275134
164,1.40145158033019
165,2.38920486368307
166,3.08194008844863
167,2.5924297965393
168,1.85702369613353
169,1.78314154519533
170,2.03447905125358
171,2.18022292080446
172,2.277386744628
173,2.2278646899043
174,2.46691322753647
175,2.93425911424533
176,2.59321384310313
177,3.38173267894417
178,2.39627048833656
179,2.65673826591282
180,2.8577599638352
181,3.91221194843935
182,5.62095099876855
183,5.59547641872927
184,5.48448547972294
185,5.29771011553157
186,5.17345964746282
187,5.29770677811289
188,6.43337983956961
189,7.79288807472538
190,8.7587812468441
191,9.82138634729999
192,9.85939161798248
193,9.78108769066162
194,9.82561697426652
195,9.66159130885285
196,9.35860766727996
197,9.60691493667368
198,10.4045704734104
199,9.85602782459263
200,10.0254770755287
201,5.90521715754943
202,5.44793101236385
203,5.94576410605141
204,6.81944223350172
205,6.14393849374278
206,4.87392821493202
207,6.90774793159533
208,6.83481276008919
209,4.60978793610233
210,4.95182014333366
211,6.31140996898456
212,5.65034290249763
213,5.10656433992221
214,5.70308102452103
215,6.85831217348913
216,5.74285346510176
217,4.76730984816909
218,3.97448529835397
219,4.3681361663857
220,4.84112694155036
221,4.27780150718255
222,4.23176866461917
223,3.92599753612915
224,3.70495038625905
225,3.45227731735729
226,3.06317202991888
227,3.43748546364542
228,4.16923858783418
229,4.4874711921123
230,6.29885960772705
231,4.01572756030209
232,3.67368644206543
233,4.78674693819584
234,4.61273402459668
235,8.93243076021431
236,8.137346662613
237,7.98255542122712
238,8.0077664314403
239,6.86342308901559
240,9.63708254576971
