frame,distance
1,7.90725694057989
2,8.20846096391298
3,8.27309996534293
4,7.87721361698971
5,7.84820353838438
6,8.04025405361431
7,7.34587206661419
8,7.48002037351515
9,7.22240954408642
10,6.77966475714157
11,6.13470656930466
12,6.3137615170812
13,6.1258945362651
14,5.92797564909245
15,6.05501180319274
16,6.0721981021302
17,5.44344091750877
18,5.2056359221817
19,4.94554763433649
20,4.73590501247386
21,5.02237216424846
22,4.94476028506459
23,4.76307228980545
24,4.68011256266702
25,4.78864436157272
26,4.39168998192261
27,4.17531794798274
28,4.25821078814751
29,3.66711838818096
30,3.67720195607209
31,3.23542420994793
32,3.04011361375718
33,3.55366815683687
34,3.90580802893635
35,3.27196225292303
36,2.40339287075463
37,1.9152045013343
38,1.25482130819769
39,1.39786516698821
40,1.0573279728294
41,1.72485916096389
42,0.659423569012875
43,0.869088491862967
44,0.915419681620465
45,1.09464460850004
46,1.71970918055344
47,0.805202592934991
48,1.39232366252459
49,1.52780653201198
50,1.1365138076632
