frame,distance
1,0.601070200257058
2,1.20434291720852
3,1.10965567955228
4,2.12237641514827
5,1.9158749186324
6,0.902663522839177
7,0.928222236241151
8,1.21111122742968
9,2.25874898291333
10,1.99121417810894
11,2.4114050606305
12,2.26046389056374
13,1.89748767122857
14,1.70201041508453
15,0.997623193337557
16,0.668113442573695
17,1.17157310033356
18,0.614471826579487
19,1.26634421308649
20,0.933129087027862
21,0.47068772389034
22,1.01183951353103
23,1.06028825965393
24,1.48231167802107
25,1.04357423371211
26,0.709731066477183
27,0.715221174980318
28,0.823600354070174
29,1.55953828817974
30,0.694164853205243
31,2.05549591964055
32,1.57770807680253
33,1.66055557540443
34,1.61934052548459
35,2.15755939225631
36,5.0296130726127
37,4.68698008955135
38,2.76055433304624
39,3.28238169433081
40,2.97680058678815
41,3.34528549569702
42,3.59331750213194
43,3.82787300288327
44,3.23512603225366
45,4.01888439402834
46,3.8956913459161
47,4.14731207429964
48,4.29237728255416
49,4.77899221938058
50,5.48771231247974
51,4.1780536456702
52,3.84040110633938
53,3.68361509183747
54,4.14515207863197
55,4.50129258903376
56,3.89422264310157
57,3.51051281623219
58,2.90778908293724
59,2.98241823100842
60,2.92439228273104
61,3.44312020947739
62,2.75208201578347
63,3.10102247196988
64,3.22832402592627
65,3.50274442396532
66,3.5182421934072
67,3.65597629007537
68,3.19228806162456
69,3.34065558721445
70,3.5744047256785
71,3.72758290645453
72,3.76190615218657
73,4.00065722274676
74,3.68821167270679
75,4.32430291414825
76,3.95959593829899
77,3.83330737194628
78,3.7050313801644
79,4.25574306543976
80,3.78295058390865
81,3.89556132446913
82,3.93797339916543
83,4.20691868041898
84,3.75488198928817
85,3.87085763983237
86,3.43620485974943
87,3.59166763446722
88,4.17022947278562
89,3.78523193022421
90,4.33506447943991
91,4.29300321771769
92,4.24421994897952
93,3.85429491347684
94,4.08302467734398
95,3.32929947807954
96,3.90071944155196
97,4.61085176186018
98,3.85499184189001
99,4.13277623698719
100,4.25964921827161
101,4.04582752856358
102,4.49532562787193
103,4.60467434157007
104,4.09973173035142
105,4.20357859883198
106,4.22676059291857
107,4.41441760516562
108,4.16368115796649
109,4.0460860949005
110,4.08145398867871
111,3.35854834722848
112,4.23203674065082
113,4.37010675931775
114,3.7777236771108
115,3.90166268886919
116,3.76582758893069
117,4.36650058088212
118,3.81775430666074
119,4.05300454315649
120,3.86295393089651
121,3.73241578624974
122,3.46178569712254
123,3.84017021859462
124,3.89597259847942
125,3.75243965447069
126,3.75243965447069
127,3.75243965447069
128,3.75243965447069
129,3.75243965447069
130,3.75243965447069
131,4.82527732928152
132,3.48792791599078
133,3.4206530944175
134,3.23258021676287
135,3.88442446922491
136,3.67679373813587
137,4.266678842066
